"Site_Code","x","y","Elevation","Cos.aspect","Slope","Summer.Insolation","DBH.mean","Canopy_openness","Soil.type","Cytotype","geneticSexID","Rock_Unit","pheno.2016.EVImax","pheno.2016.GSL.50","pheno.2016.OGI","pheno.2016.OGMn","pheno.2017.EVImax","pheno.2017.GSL.50","pheno.2017.OGI","pheno.2017.OGMn","pheno.2018.EVImax","pheno.2018.GSL.50","pheno.2018.OGI","pheno.2018.OGMn","pheno.2019.EVImax","pheno.2019.GSL.50","pheno.2019.OGI","pheno.2019.OGMn","sm_q01.X2012","sm_q01.X2013","sm_q01.X2014","sm_q01.X2015","sm_q01.X2016","sm_q01.X2017","sm_q01.X2018","sm_q01.X2019","sm_runs_med_dur.X2012","sm_runs_med_dur.X2013","sm_runs_med_dur.X2014","sm_runs_med_dur.X2015","sm_runs_med_dur.X2016","sm_runs_med_dur.X2017","sm_runs_med_dur.X2018","sm_runs_med_dur.X2019","snowmelt.X2012","snowmelt.X2013","snowmelt.X2014","snowmelt.X2015","snowmelt.X2016","snowmelt.X2017","snowmelt.X2018","snowmelt.X2019","tmax_q99.X2012","tmax_q99.X2013","tmax_q99.X2014","tmax_q99.X2015","tmax_q99.X2016","tmax_q99.X2017","tmax_q99.X2018","tmax_q99.X2019","aspen_cover"
"RVLO",326996.347921611,4309983.63095363,2993.71014978639,-0.641521316879248,21.7766082498312,22.6162223815918,14.3363636363636,3,"Soil","Triploid","M","Quaternary talus / rock glacier",0.590900003910065,97,146,281,0.58569997549057,102,146,284,0.569400012493134,101,142,284,0.609799981117249,95,147,292,0.158965811133385,0.143574103713036,0.150810316205025,0.178238749504089,0.164137616753578,0.153759345412254,0.122688464820385,0.127729654312134,24.379955291748,31.996166229248,17.8762054443359,97.8481292724609,38.2149772644043,67.572021484375,10.1646137237549,84.316291809082,109.710098266602,134.022827148438,145.997314453125,132.363815307617,134.022827148438,142.903335571289,120.687271118164,153,29.8786010742188,29.8885135650635,29.8355751037598,29.7737483978271,29.8632507324219,29.8633155822754,29.9637145996094,29.8367767333984,0.155102774500847
"RXVF",327122.404255332,4310115.54919146,3048.05066882648,-0.701580318984564,15.4784608911194,22.3338794708252,26.0909090909091,4,"Soil","Triploid","M","Quaternary talus / rock glacier",0.612800002098083,101,147,303,0.604300022125244,109,146,304,0.577300012111664,115,136,298,0.621500015258789,108,145,322,0.153588503599167,0.140231817960739,0.148288398981094,0.173589870333672,0.16070593893528,0.150666281580925,0.121607601642609,0.125796511769295,50.6697692871094,36.8505592346191,35.0475730895996,91.0246200561523,41.5790634155273,75.6612396240234,18.579662322998,68.7305679321289,106.798767089844,130.79508972168,140.521850585938,119.167770385742,130.767761230469,144.964920043945,121,153.007751464844,29.8787269592285,29.8884830474854,29.834300994873,29.7736721038818,29.8638210296631,29.8628749847412,29.9633750915527,29.8365383148193,0.44028240442276
"SACVG",335229.298647225,4310562.75667907,3174.65292914484,-0.982103158108254,25.338659280071,24.761833190918,18.1545454545455,3,"Soil","Triploid","M","Sandstone or conglomerate or siltstone",0.653699994087219,NA,NA,272,0.60699999332428,91,143,272,0.602999985218048,91,140,270,0.65090000629425,95,145,286,0.0526841208338737,0.0424054898321629,0.0450901985168457,0.0487258657813072,0.0446252562105656,0.0439089573919773,0.0526911690831184,0.042581669986248,205.496505737305,118.063110351562,106.86009979248,104.95011138916,157.76887512207,105.433898925781,365,101.810089111328,114.169036865234,137,139.808853149414,141,143.830963134766,138.801574707031,123.808853149414,161,29.7571220397949,29.7682495117188,29.6913185119629,29.6597099304199,29.7446689605713,29.7182064056396,29.8212699890137,29.7053184509277,0.434981167316437
"SAVZC",331446.439160875,4303814.18870572,2802.06248852951,-0.465217045400641,19.0124962723791,21.5842838287354,9.30909090909091,4,"Talus","Diploid",NA,"Quaternary deposit",0.460999995470047,100,138,287,0.424199998378754,110,137,323,0.398400008678436,109,132,316,0.45550000667572,104,148,302,0.103479884564877,0.105329371988773,0.125109151005745,0.17112697660923,0.151655584573746,0.118628263473511,0.0965035781264305,0.09977787733078,45.1009941101074,13.2341747283936,10.7397937774658,7.56943082809448,21.5851535797119,99.4547729492188,66.6851425170898,130.139633178711,97,117.964920043945,118.304893493652,97,105,121,100.035079956055,129,29.9713706970215,29.9781074523926,29.9852638244629,29.8710823059082,29.9451789855957,29.9609622955322,30.051944732666,29.9465389251709,0.125184878706932
"SBLHG",326620.608686903,4312387.02444648,3134.79360782484,-0.873940670902174,15.0746092507889,22.9989566802979,17.7,4,"Talus","Triploid","M","Quaternary deposit",0.501200020313263,NA,NA,282,0.500800013542175,NA,NA,288,0.503799974918365,99,146,281,0.502799987792969,93,160,292,0.10943453758955,0.1001997590065,0.0968797132372856,0.104115895926952,0.0964960977435112,0.0978009626269341,0.0957607254385948,0.0913952589035034,20.5356998443604,30.0441436767578,10.8397817611694,30.5275230407715,55.1602172851562,106.320434570312,69.3648452758789,2.83978199958801,121,137.733642578125,153,148.680358886719,141.095428466797,153.241012573242,129.733642578125,161.733642578125,29.7896633148193,29.799840927124,29.7135353088379,29.6802577972412,29.7800235748291,29.7596588134766,29.8768768310547,29.7357082366943,0.420757412910461
"SBUFN",320750.85427633,4313956.13025376,3073.12652959486,-0.986800919359521,33.0199862646995,25.0404663085938,13.5181818181818,3,"Soil","Diploid","F","Quaternary talus / rock glacier",0.613699972629547,NA,NA,287,0.581099987030029,NA,NA,282,0.56580001115799,91,138,285,0.629599988460541,NA,NA,297,0.299176961183548,0.310547649860382,0.357766181230545,0.348840713500977,0.352383434772491,0.362492382526398,0.310995787382126,0.348573207855225,0,0,0,0,0,0,0,0,128.969711303711,152.993255615234,159.19596862793,152.954574584961,155.587890625,160.969711303711,132.547500610352,169,29.6767387390137,29.6794834136963,29.5557899475098,29.5375518798828,29.6648044586182,29.6114749908447,29.7718868255615,29.6164894104004,0.352646917104721
"SCGN",327036.406509082,4309951.23069295,2994.50569648874,-0.715050450085731,20.5133581216367,22.8956146240234,22.5727272727273,3,"Soil","Triploid","M","Quaternary talus / rock glacier",0.611599981784821,102,146,292,0.601899981498718,108,146,293,0.589999973773956,113,141,296,0.600000023841858,108,146,309,0.150483801960945,0.135689169168472,0.142073199152946,0.167093828320503,0.153627663850784,0.144660130143166,0.117870196700096,0.121463276445866,27.423978805542,33.1936073303223,19.8764610290527,93.2858123779297,38.6000556945801,68.6193923950195,11.36159324646,90.1374053955078,108.751434326172,133.2880859375,144.279815673828,130.064331054688,133.2880859375,142.407302856445,120.463356018066,153,29.8810729980469,29.8909339904785,29.8385162353516,29.7762699127197,29.8657264709473,29.8660011291504,29.9660091400146,29.8395118713379,0.284995973110199
"SDIP",324635.02991284,4308643.67182998,2801.00792817383,-0.734897177374192,16.5767912704138,22.8925037384033,21.0636363636364,4,"Soil","Triploid","F","Quaternary deposit",0.635699987411499,NA,NA,280,0.607599973678589,102,131,280,0.604600012302399,107,127,277,0.617900013923645,109,150,289,0.281901150941849,0.293685495853424,0.350068062543869,0.335950493812561,0.339498966932297,0.356656312942505,0.276062160730362,0.311773836612701,0,0,0,0,0,0,0,0,103.04956817627,127.549926757812,133,113,121.537178039551,132.024780273438,116.024787902832,146.41877746582,29.8587455749512,29.8692932128906,29.8295021057129,29.7557773590088,29.8370819091797,29.8496704101562,29.9459838867188,29.8168029785156,0.715063273906708
"SGBTF01",326136.544900471,4312259.8023211,3109.20424862908,-0.867437858792474,17.8426703726683,23.5284748077393,12.3111111111111,1,"Talus","Triploid","M","Quaternary talus / rock glacier",0.296099990606308,NA,NA,NA,0.288399994373322,NA,NA,NA,0.294900000095367,91,135,271,0.286199986934662,NA,NA,279,0.103513441979885,0.0922179371118546,0.0884694382548332,0.0962977930903435,0.0889170840382576,0.0901893302798271,0.0908460542559624,0.0841302648186684,73.7632369995117,33.5730667114258,10.5010499954224,38.5210075378418,49.5091285705566,79.078239440918,81.6888427734375,21.6113929748535,120.159996032715,140.14128112793,149.490188598633,147.028060913086,137,149.490188598633,128.631469726562,168.631469726562,29.7785892486572,29.7898769378662,29.7026824951172,29.6706295013428,29.7702293395996,29.7499809265137,29.8692684173584,29.7252445220947,0.0719506144523621
"SGDV",322041.215772337,4303715.1105998,3024.63134406015,-0.0249553022345302,10.6484720428518,19.8676719665527,25.13,3,"Scree","Triploid","F","Quaternary deposit",0.566299974918365,92,148,270,0.553799986839294,NA,NA,275,0.523400008678436,101,141,276,0.582199990749359,NA,NA,289,0.248535662889481,0.244775578379631,0.277281433343887,0.296071082353592,0.29631370306015,0.274948567152023,0.221799150109291,0.244171053171158,0,0,0,0,0,0,0,0,121.312385559082,144.588104248047,155.877456665039,121.446769714355,138.950134277344,152.744293212891,129.156188964844,164.388854980469,29.7468166351318,29.7559661865234,29.7466373443604,29.659252166748,29.7406826019287,29.753360748291,29.8327331542969,29.7046356201172,0.53455001115799
"SGYC",322091.134295056,4303618.5613763,2996.20635519033,-0.959833642548352,21.845599602739,24.5192604064941,28.5727272727273,3,"Soil","Triploid","M","Quaternary deposit",0.592999994754791,104,133,288,0.603900015354156,NA,NA,272,0.533599972724915,107,130,284,0.617399990558624,NA,NA,288,0.244690522551537,0.241184949874878,0.275596439838409,0.295767098665237,0.294913917779922,0.272608399391174,0.218851268291473,0.241432771086693,0,0,0,0,0,0,0,0,123.684745788574,142.536483764648,156.016845703125,132.401794433594,140.750701904297,151.878860473633,130.342376708984,166.259124755859,29.7502994537354,29.7593231201172,29.7524356842041,29.6628017425537,29.7438163757324,29.7570152282715,29.8362617492676,29.7085475921631,0.365875005722046
"SIZB",329842.418376553,4313171.98373726,3101.09396000998,-0.992004943485951,23.1940177865292,24.615348815918,29.1727272727273,4,"Talus","Triploid","M","Igneous intrusive",0.617900013923645,NA,NA,286,0.617299973964691,106,140,286,0.585600018501282,100,138,281,0.67519998550415,102,144,290,0.299963533878326,0.321593582630157,0.352041721343994,0.353054463863373,0.340383797883987,0.337069481611252,0.288305670022964,0.311089783906937,0,0,0,0,0,0,0,0,101.268898010254,131.518157958984,138.769470214844,121.537796020508,134.961334228516,141.652603149414,119.691276550293,155.13444519043,29.7580261230469,29.7639827728271,29.680835723877,29.6497840881348,29.7406063079834,29.7106971740723,29.8227119445801,29.6951332092285,0.422135174274445
"SJCTK",321675.444518413,4303008.24114721,2951.37882079411,-0.931910881314551,16.6818365486792,23.5790863037109,19.8181818181818,4,"Soil","Triploid","M","Quaternary deposit",0.633300006389618,105,142,286,0.648400008678436,NA,NA,287,0.628700017929077,111,136,285,0.652499973773956,NA,NA,285,0.19100096821785,0.191110849380493,0.236701682209969,0.262803316116333,0.251115083694458,0.223137527704239,0.169002741575241,0.186449095606804,5.48345804214478,61.5730590820312,4,0,5.5,12,41.7812690734863,2.95125341415405,139.002975463867,145.179290771484,157.822204589844,147.110473632812,157.822204589844,158.001495361328,131.110473632812,174.108978271484,29.7422752380371,29.7518920898438,29.7420654296875,29.6557216644287,29.7377014160156,29.7490634918213,29.8267879486084,29.7004299163818,0.571258306503296
"SJTZA",331842.236411121,4312583.77980238,3143.57080172154,-0.296315908900733,13.3125582698008,21.1061534881592,26.2545454545455,3,"Talus","Triploid","M","Quaternary deposit",0.624499976634979,94,142,276,0.598599970340729,100,144,280,0.56470000743866,102,138,275,0.612900018692017,99,144,285,0.18838919699192,0.175884813070297,0.180326163768768,0.207041054964066,0.197290033102036,0.183740377426147,0.156055986881256,0.153402373194695,0,0,0,0,0,0,0,0,113,131.400741577148,145,132.787780761719,137,141.968795776367,126.431945800781,162.299652099609,29.7164154052734,29.7229404449463,29.6500701904297,29.6191253662109,29.6944007873535,29.6595916748047,29.77174949646,29.6431999206543,0.405147850513458
"SLXGA",322845.057624606,4311035.43366784,2853.46021621729,-0.815857146793614,34.460327213211,24.1729507446289,21.6545454545455,3,"Soil","Diploid","F","Quaternary deposit",0.618600010871887,103,134,292,0.603900015354156,109,137,292,0.600399971008301,103,130,292,0.642899990081787,107,145,306,0.314624190330505,0.317699730396271,0.348098903894424,0.3477763235569,0.338986337184906,0.343367248773575,0.313118457794189,0.325055480003357,0,0,0,0,0,0,0,0,116.056312561035,143.472915649414,149.943695068359,141.47184753418,136.05632019043,153,129,161,29.7822666168213,29.7914390563965,29.7031497955322,29.6678218841553,29.7683200836182,29.7501640319824,29.8765144348145,29.7288856506348,0.263476222753525
"SMPAT",322302.956153821,4303657.09978909,2978.2118036197,0.232160660924749,11.0280485625379,18.4944515228271,9.73636363636364,3,"Soil","Triploid","M","Quaternary deposit",0.489699989557266,89,146,274,0.495200008153915,NA,NA,277,0.460599988698959,87,139,275,0.489100009202957,NA,NA,292,0.270913422107697,0.266863077878952,0.296206533908844,0.317989856004715,0.322601974010468,0.300148278474808,0.244516342878342,0.270763128995895,0,0,0,0,0,0,0,0,120.545944213867,143.201431274414,152.316635131836,112.176651000977,139.551452636719,150.747375488281,128.454223632812,163.689041137695,29.7575187683105,29.7662353515625,29.7627830505371,29.6697025299072,29.7500038146973,29.7643280029297,29.84397315979,29.7163047790527,0.302659571170807
"SNOUM",334422.721042924,4311017.14940493,3204.81417544225,-0.865620088849677,18.8401144826704,22.8465824127197,18.0272727272727,5,"Soil","Triploid","M","Quaternary deposit",0.736899971961975,NA,NA,274,0.721800029277802,98,145,278,0.688000023365021,103,130,272,0.748199999332428,NA,NA,286,0.049906563013792,0.04062220454216,0.0423273332417011,0.0432264655828476,0.0412379913032055,0.0404856503009796,0.0479686371982098,0.0414894595742226,287.695343017578,134.905166625977,107.09349822998,110.953628540039,168.90705871582,107.823638916016,365,82.813591003418,113,137,145.248916625977,141,147.297607421875,144.631134033203,129,161.248916625977,29.7392616271973,29.7493953704834,29.6753120422363,29.6439056396484,29.7242279052734,29.6953086853027,29.7999725341797,29.6813163757324,0.35074445605278
"SQFKW",326295.655109887,4311963.52690376,3021.00125931278,-0.998812758651395,20.8878228255734,24.3927841186523,21.5909090909091,3,"Soil","Triploid","M","Quaternary deposit",0.555199980735779,99,143,281,0.556400001049042,96,139,275,0.551699995994568,96,139,275,0.561299979686737,NA,NA,285,0.108040250837803,0.0952020138502121,0.0913838669657707,0.0996220931410789,0.0924581065773964,0.0932580083608627,0.0930916145443916,0.0859684124588966,59.3209953308105,33.0927734375,9.75138092041016,39.3436431884766,46.7923927307129,82.7272796630859,51.3901596069336,30.4643974304199,117.432342529297,141.432342529297,145.12141418457,141.10090637207,137.134536743164,145.134536743164,125.553756713867,165.432342529297,29.7928256988525,29.8038368225098,29.7211952209473,29.68528175354,29.7834129333496,29.7659568786621,29.8823204040527,29.7407169342041,0.436676532030106
"STYW",322084.751253846,4303489.01035832,2947.73311111577,-0.854664719566201,21.6673005860075,23.584545135498,23.3181818181818,3,"Soil",NA,"M","Quaternary deposit",0.519900023937225,104,134,286,0.498199999332428,105,133,280,0.460299998521805,105,132,282,0.569199979305267,97,141,285,0.234533995389938,0.231380611658096,0.268792271614075,0.289731681346893,0.286495566368103,0.263421624898911,0.209625273942947,0.231442347168922,0,0,0,0,0,0,0,0,128.653289794922,140.461547851562,155.918655395508,142.285491943359,139.882919311523,152.288208007812,132.826644897461,165.342254638672,29.7515106201172,29.760498046875,29.7548980712891,29.6641502380371,29.7449893951416,29.758358001709,29.8373908996582,29.7100009918213,0.464650005102158
"SWJFH",320139.758459741,4314076.98899632,2985.80850756937,-0.829302969251663,29.2167763113429,24.1000881195068,12.9727272727273,2,"Soil","Diploid","M","Quaternary talus / rock glacier",0.517199993133545,NA,NA,284,0.512799978256226,NA,NA,291,0.470999985933304,99,137,284,0.543699979782104,NA,NA,299,0.267222285270691,0.27644619345665,0.308109134435654,0.307611227035522,0.317796230316162,0.319194614887238,0.264943420886993,0.302317351102829,0,0,0,0,0,0,0,0,130.808578491211,154.808578491211,162.808578491211,154.808578491211,157.825881958008,169.246765136719,142.582550048828,174.072647094727,29.6421566009521,29.6444206237793,29.5186805725098,29.5030632019043,29.6332759857178,29.5773735046387,29.7376976013184,29.5802803039551,0.124888271093369
"SWVK",329843.442131945,4313058.57222803,3050.41816323868,-0.947035784461261,23.749363233455,24.3955001831055,23.9636363636364,3,"Soil","Triploid","M","Igneous intrusive",0.627799987792969,102,140,284,0.637399971485138,100,142,285,0.622399985790253,101,134,285,0.726599991321564,89,146,287,0.313637435436249,0.334043383598328,0.362507253885269,0.363754451274872,0.352271378040314,0.352409362792969,0.306693971157074,0.327646136283875,0,0,0,0,0,0,0,0,97.4602279663086,128.786102294922,137.108322143555,113.920455932617,132.886322021484,137.016220092773,117.129898071289,153.230117797852,29.766674041748,29.7726955413818,29.6910400390625,29.6587677001953,29.7494010925293,29.7207946777344,29.8317356109619,29.7042083740234,0.28919506072998
"SYCQ",322037.867692252,4303643.38750336,3016.70153678465,-0.696892572137128,15.1703351785086,22.108024597168,22.8,4,"Soil","Triploid","F","Quaternary deposit",0.534099996089935,96,143,273,0.527499973773956,NA,NA,273,0.484400004148483,107,138,278,0.555199980735779,94,153,287,0.241315573453903,0.2378309071064,0.272476345300674,0.291903913021088,0.290456473827362,0.268485814332962,0.215266913175583,0.237118482589722,0,0,0,0,0,0,0,0,123.373153686523,143.03190612793,156.636688232422,133.023880004883,140.381362915039,152.218490600586,130.186584472656,166.19970703125,29.7477760314941,29.7569026947021,29.7485237121582,29.6603145599365,29.7416076660156,29.754415512085,29.8336277008057,29.7057800292969,0.671457707881927
"SYID",329715.369606583,4313190.71223929,3093.9742148901,-0.965941022533178,27.9473930447427,24.9512176513672,14.2454545454545,4,"Talus","Triploid","M","Igneous intrusive",0.62169998884201,NA,NA,283,0.624899983406067,106,136,284,0.625500023365021,101,134,279,0.673099994659424,NA,NA,288,0.304454535245895,0.330339580774307,0.362258404493332,0.362415701150894,0.346932262182236,0.342944234609604,0.290641367435455,0.313855886459351,0,0,0,0,0,0,0,0,99.1606292724609,133.053039550781,137.948989868164,117.321258544922,135.435348510742,142.133346557617,119.69800567627,154.080307006836,29.7609462738037,29.7668571472168,29.6831855773926,29.6520500183105,29.7438087463379,29.7141914367676,29.8261775970459,29.6986331939697,0.342639207839966
"SZEE",324681.633852159,4308750.0126515,2818.98122157365,-0.408253817082788,13.1462386868448,21.1660175323486,23.5363636363636,4,"Soil","Triploid","M","Quaternary deposit",0.592400014400482,109,141,284,0.59469997882843,107,136,282,0.596700012683868,116,130,282,0.581300020217896,NA,NA,293,0.285995602607727,0.296775192022324,0.34817436337471,0.338582545518875,0.341435730457306,0.352948606014252,0.278206497430801,0.312976747751236,0,0,0,0,0,0,0,0,97.2122497558594,128.758041381836,133,113,117.159187316895,129.10612487793,113.10612487793,141.162445068359,29.8566780090332,29.8672904968262,29.8259029388428,29.753438949585,29.8353176116943,29.8468284606934,29.9441928863525,29.8144340515137,0.696945667266846
"TAWMO",330317.326114267,4313040.68938033,3104.76813619538,-0.993802077532859,20.431357165902,24.1504325866699,21.7909090909091,4,"Soil","Triploid","M","Quaternary talus / rock glacier",0.676800012588501,NA,NA,286,0.646000027656555,104,142,289,0.645500004291534,101,137,287,0.649699985980988,111,138,305,0.294278174638748,0.300719022750854,0.331317752599716,0.335247337818146,0.334363698959351,0.328697204589844,0.284790515899658,0.312753438949585,0,0,0,0,0,0,0,0,106.546783447266,129.482574462891,139.798156738281,129.259857177734,133.532104492188,141.54753112793,121.94970703125,157.532104492188,29.7463626861572,29.7524833679199,29.6714572906494,29.6407127380371,29.7278175354004,29.6966800689697,29.8088283538818,29.681095123291,0.389343529939651
"TCRUF",321647.537596504,4304120.60292215,3131.69696870205,-0.981263046219455,20.9342057406398,24.276948928833,17.8636363636364,4,"Scree","Diploid","M","Quaternary deposit",0.371899992227554,103,143,294,0.340999990701675,NA,NA,277,0.343400001525879,102,138,279,0.382099986076355,NA,NA,280,0.168608829379082,0.165717974305153,0.193782493472099,0.204116612672806,0.196921288967133,0.183655425906181,0.151104673743248,0.161047875881195,70.1367416381836,25.1773567199707,13.7501029968262,3,27.1426811218262,63.2414779663086,91.8828125,6.17621421813965,133.359786987305,146.678085327148,159.674118041992,147.374252319336,155.786804199219,159.179901123047,130.678085327148,167.674118041992,29.7266292572021,29.7364253997803,29.7158164978027,29.6392002105713,29.7227439880371,29.7325954437256,29.8121604919434,29.6823844909668,0.131477773189545
"TDMF",327091.582612958,4310015.0909867,3023.07693497728,-0.742554265549559,18.3346402606615,22.795129776001,19.9090909090909,3,"Soil","Triploid","M","Quaternary talus / rock glacier",0.624899983406067,101,145,284,0.606000006198883,105,146,287,0.590399980545044,105,139,284,0.63730001449585,102,145,291,0.149776831269264,0.135827109217644,0.142807140946388,0.167324751615524,0.154313161969185,0.145204767584801,0.118444055318832,0.121925935149193,37.6118927001953,35.1502304077148,26.5321922302246,90.1936798095703,39.903190612793,71.7672958374023,14.7917652130127,82.063102722168,107.557121276855,132.306213378906,142.846160888672,125.355140686035,132.306213378906,143.467498779297,120.250915527344,153,29.8807411193848,29.8905372619629,29.837459564209,29.7758369445801,29.8656005859375,29.8653717041016,29.9654941558838,29.8389701843262,0.336369454860687
"TEWA",324683.821686104,4308770.4285628,2820.82981445114,-0.393160100938806,13.1598430431378,20.9992580413818,26.6272727272727,4,"Soil","Triploid","M","Quaternary deposit",0.592400014400482,109,141,284,0.59469997882843,107,136,282,0.596700012683868,116,130,282,0.581300020217896,NA,NA,293,0.285995602607727,0.296775192022324,0.34817436337471,0.338582545518875,0.341435730457306,0.352948606014252,0.278206497430801,0.312976747751236,0,0,0,0,0,0,0,0,97.2122497558594,128.758041381836,133,113,117.159187316895,129.10612487793,113.10612487793,141.162445068359,29.8566780090332,29.8672904968262,29.8259029388428,29.753438949585,29.8353176116943,29.8468284606934,29.9441928863525,29.8144340515137,0.696945667266846
"TFBM",322062.959571989,4303639.64792207,3010.00099045877,-0.753305945356534,23.3714189176276,23.7455158233643,22.1181818181818,3,"Soil",NA,"F","Quaternary deposit",0.532599985599518,NA,NA,276,0.540300011634827,NA,NA,273,0.495999991893768,105,135,279,0.5692999958992,NA,NA,287,0.244318678975105,0.240780830383301,0.274921476840973,0.294631600379944,0.293790400028229,0.271744966506958,0.218257233500481,0.240575462579727,0,0,0,0,0,0,0,0,123.099731445312,143.043563842773,156.243103027344,130.997711181641,140.434692382812,152.09342956543,130.049865722656,166.056243896484,29.7488861083984,29.7579650878906,29.750171661377,29.6613883972168,29.7425651550293,29.7555484771729,29.8348026275635,29.7069816589355,0.498784571886063
"TFOM",329734.092788021,4313094.01835186,3054.52329575138,-0.98347991076088,26.329189062815,24.8509578704834,19.7909090909091,3,"Soil","Triploid","M","Igneous intrusive",0.577400028705597,107,140,286,0.574999988079071,102,140,286,0.560000002384186,112,131,288,0.615400016307831,NA,NA,300,0.31486901640892,0.338351547718048,0.367412507534027,0.368056207895279,0.354333370923996,0.35427725315094,0.306687951087952,0.327356964349747,0,0,0,0,0,0,0,0,97,129.176971435547,137.28303527832,113,133.088485717773,137.743041992188,117.371520996094,152.530151367188,29.7683219909668,29.7743072509766,29.6921634674072,29.6599063873291,29.7512512207031,29.7227897644043,29.8337745666504,29.7062721252441,0.359412640333176
"THWY",322013.165057602,4303509.93984073,2962.4932393354,-0.999915659127479,23.2875594697205,24.7935886383057,19.4727272727273,1,"Talus","Triploid","M","Sandstone or conglomerate or siltstone",0.46110001206398,94,140,283,0.447400003671646,NA,NA,279,0.419600009918213,101,134,283,0.497099995613098,81,156,280,0.229531437158585,0.226491138339043,0.26425889134407,0.284384995698929,0.280284613370895,0.25751918554306,0.204391270875931,0.225195214152336,0,0,0,0,0,0,0,0,128.845443725586,140.9453125,156.816925048828,144.358016967773,139.172378540039,152.868041992188,132.922729492188,165.080841064453,29.747974395752,29.757116317749,29.7494106292725,29.6606788635254,29.741907119751,29.754711151123,29.833667755127,29.7061252593994,0.185396611690521
"TIRS",327057.971878902,4310064.67165037,3027.8433674867,-0.698032397785332,15.0486126681844,22.2324771881104,24.7181818181818,5,"Soil","Triploid","M","Quaternary talus / rock glacier",0.59469997882843,105,142,284,0.583400011062622,104,144,284,0.582000017166138,107,139,278,0.654999971389771,103,144,291,0.158338665962219,0.143791437149048,0.151638314127922,0.178582116961479,0.164933919906616,0.154401183128357,0.123318612575531,0.128258690237999,35.3447456359863,34.122974395752,25.0398654937744,94.3956451416016,39.6173362731934,70.9636306762695,13.548999786377,76.244499206543,108.515777587891,132.962463378906,144.406692504883,127.458389282227,132.962463378906,143.963531494141,120.553314208984,153,29.8782596588135,29.888111114502,29.834508895874,29.7733058929443,29.8631191253662,29.8626766204834,29.963191986084,29.8362312316895,0.421653389930725
"TLNE",326989.963912993,4309969.36919978,2986.28681996544,-0.623648665362912,17.6511923687474,22.1945152282715,19.2727272727273,4,"Soil","Triploid","M","Quaternary talus / rock glacier",0.589299976825714,95,143,276,0.592700004577637,99,144,280,0.571099996566772,94,139,278,0.585900008678436,NA,NA,286,0.156111985445023,0.140639051795006,0.147344410419464,0.174077555537224,0.160041853785515,0.150225475430489,0.120706208050251,0.125268638134003,22.3841018676758,31.732629776001,16.5745868682861,97.7427825927734,37.9588508605957,66.9762115478516,9.57057571411133,88.9399108886719,109.788642883301,133.983474731445,145.659240722656,132.862747192383,133.983474731445,142.38459777832,120.805168151855,153,29.8795471191406,29.889461517334,29.8369197845459,29.7747440338135,29.8641242980957,29.864429473877,29.964656829834,29.8378791809082,0.163772836327553
"TLZOU",330067.104324294,4305834.94948168,2858.38958179268,-0.579941817285363,13.1620909257801,21.8216037750244,17.1,3,"Talus","Triploid","M","Quaternary deposit",0.605599999427795,107,138,282,0.609300017356873,109,135,281,0.586199998855591,117,129,281,0.631399989128113,110,143,294,0.128284797072411,0.140088021755219,0.198093011975288,0.250287711620331,0.230932950973511,0.204943642020226,0.168872609734535,0.178174316883087,55.0632934570312,13.2841539382935,6.55933570861816,5.853111743927,44.6954231262207,86.1535034179688,22.7295303344727,19.2142238616943,97.3294219970703,118.195152282715,128.792724609375,113,109.364059448242,127.020706176758,107.684310913086,134.717529296875,29.9572086334229,29.9653511047363,29.96266746521,29.8591403961182,29.9363918304443,29.9543209075928,30.0399379730225,29.9314308166504,0.585676550865173
"TMHA",322090.583048275,4303555.38104132,2971.80520313325,-0.821867151033412,24.1057362401901,23.7841987609863,26.1454545454545,3,"Soil","Triploid",NA,"Quaternary deposit",0.558200001716614,102,137,289,0.528599977493286,NA,NA,283,0.49329999089241,106,132,289,0.604300022125244,93,143,297,0.239559486508369,0.236228510737419,0.272154748439789,0.292701631784439,0.290644109249115,0.267958253622055,0.214186832308769,0.236379072070122,0,0,0,0,0,0,0,0,125.859596252441,141.4990234375,156.122467041016,138.117248535156,140.703598022461,151.928817749023,131.429794311523,166.264831542969,29.7509059906006,29.7599124908447,29.7536659240723,29.6634769439697,29.74440574646,29.7576866149902,29.8368263244629,29.7092742919922,0.376641035079956
"TNCZA01",335948.19161806,4309807.48047003,3032.46635039692,-0.316902298309417,14.8703322979424,21.0894985198975,14.1090909090909,2,"Soil","Triploid",NA,"Sandstone or conglomerate or siltstone",0.615199983119965,92,147,275,0.579900026321411,94,146,278,0.538800001144409,91,141,271,0.598100006580353,93,149,284,0.0622424408793449,0.0449268184602261,0.0490812584757805,0.0571498572826385,0.0496686026453972,0.0487349405884743,0.0583870857954025,0.0435944050550461,240.219985961914,137.480987548828,105.046188354492,79.6945648193359,89.5003128051758,106.294822692871,365,112.03670501709,100.983085632324,122.916831970215,136.049255371094,141,132.073822021484,141.01692199707,121,141,29.8020477294922,29.8136196136475,29.7373847961426,29.7009544372559,29.7920436859131,29.7709541320801,29.8714084625244,29.7568168640137,0.14102129638195
